"BLU","GRE","RED","REDEDGE","NearIR","NDVI","NDRE","SR","GLI","RGI","ExG","meanRGB","RBI","ID_point","class"
0.0092,0.016,0.0122,0.042,0.0894,0.759842519685039,0.360730593607306,7.32786885245901,0.198501872659176,0.7625,0.0106,0.0124666666666667,1.32608695652174,826256,4
0.011,0.0203,0.0141,0.0478,0.1074,0.767901234567901,0.384020618556701,7.61702127659574,0.235920852359209,0.694581280788177,0.0155,0.0151333333333333,1.28181818181818,826284,4
0.011,0.0157,0.0156,0.037,0.0909,0.707042253521127,0.421422986708366,5.82692307692308,0.0827586206896552,0.993630573248408,0.0048,0.0141,1.41818181818182,826438,4
0.0123,0.0217,0.019,0.055,0.1106,0.70679012345679,0.335748792270531,5.82105263157895,0.161981258366801,0.875576036866359,0.0121,0.0176666666666667,1.54471544715447,826472,4
0.0138,0.0216,0.0162,0.0491,0.1014,0.724489795918367,0.347508305647841,6.25925925925926,0.180327868852459,0.75,0.0132,0.0172,1.17391304347826,826578,4
0.0084,0.014,0.0086,0.0394,0.096,0.835564053537285,0.418020679468242,11.1627906976744,0.244444444444444,0.614285714285714,0.011,0.0103333333333333,1.02380952380952,826684,4
0.0916,0.0935,0.1056,0.1378,0.2022,0.313840155945419,0.189411764705882,1.91477272727273,-0.0265486725663717,1.12941176470588,-0.0102,0.0969,1.1528384279476,826845,2
0.0063,0.0157,0.0081,0.0435,0.1137,0.866995073891626,0.446564885496183,14.037037037037,0.37117903930131,0.515923566878981,0.017,0.0100333333333333,1.28571428571429,827070,4
0.0828,0.1706,0.0978,0.3382,0.4729,0.657263010338181,0.166070768092714,4.83537832310838,0.30778075891146,0.57327080890973,0.1606,0.117066666666667,1.18115942028985,827385,1
0.0129,0.0219,0.019,0.0533,0.1201,0.726815240833932,0.385236447520185,6.32105263157895,0.157199471598415,0.867579908675799,0.0119,0.0179333333333333,1.47286821705426,827453,4
0.0822,0.1412,0.123,0.2795,0.4204,0.547294810452705,0.201314473496214,3.41788617886179,0.158326497128794,0.871104815864023,0.0772,0.115466666666667,1.4963503649635,827590,1
0.1034,0.1961,0.1378,0.3844,0.5378,0.59206631142688,0.166341357623075,3.90275761973875,0.238395958320177,0.702702702702703,0.151,0.145766666666667,1.33268858800774,828404,1
0.1078,0.2086,0.1429,0.4209,0.5485,0.586635811397165,0.131627811017124,3.83834849545136,0.249288815690972,0.685043144774688,0.1665,0.1531,1.32560296846011,828428,1
0.0128,0.0205,0.0164,0.0465,0.1082,0.736757624398074,0.398836457659987,6.59756097560976,0.168091168091168,0.8,0.0118,0.0165666666666667,1.28125,828446,4
0.0126,0.0203,0.0155,0.0571,0.1406,0.80140935297886,0.422357106727365,9.07096774193548,0.181950509461426,0.763546798029557,0.0125,0.0161333333333333,1.23015873015873,828644,4
0.0134,0.0211,0.0157,0.0522,0.1165,0.762481089258699,0.381149970361589,7.4203821656051,0.183730715287518,0.744075829383886,0.0131,0.0167333333333333,1.17164179104478,828669,4
0.0969,0.1864,0.1179,0.3818,0.5424,0.642889595638346,0.173771910841809,4.60050890585242,0.268890401633764,0.632510729613734,0.158,0.133733333333333,1.21671826625387,828878,1
0.012,0.0199,0.0163,0.0539,0.1384,0.789269553975436,0.439417576703068,8.49079754601227,0.168869309838473,0.819095477386935,0.0115,0.0160666666666667,1.35833333333333,828950,4
0.0085,0.016,0.0107,0.0462,0.1189,0.834876543209877,0.440339188370685,11.1121495327103,0.25,0.66875,0.0128,0.0117333333333333,1.25882352941176,829166,4
0.0918,0.1842,0.1408,0.4095,0.5868,0.612974161627268,0.177958446251129,4.16761363636364,0.225956738768719,0.764386536373507,0.1358,0.138933333333333,1.53376906318083,829172,1
0.0091,0.0156,0.015,0.0392,0.0947,0.726526891522334,0.414488424197162,6.31333333333333,0.128390596745027,0.961538461538462,0.0071,0.0132333333333333,1.64835164835165,829488,4
0.129,0.1325,0.1508,0.1861,0.2424,0.232960325534079,0.131388564760793,1.60742705570292,-0.027165932452276,1.13811320754717,-0.0148,0.137433333333333,1.16899224806202,829577,2
0.1408,0.1557,0.1788,0.2048,0.2826,0.224967490247074,0.159622486663931,1.58053691275168,-0.0129952456418383,1.14836223506744,-0.00819999999999999,0.158433333333333,1.26988636363636,829595,2
0.0084,0.0188,0.0092,0.0509,0.1387,0.875591615956728,0.463080168776371,15.0760869565217,0.36231884057971,0.48936170212766,0.02,0.0121333333333333,1.0952380952381,829909,4
0.0142,0.0183,0.0148,0.0415,0.0954,0.731397459165154,0.393718042366691,6.44594594594595,0.115853658536585,0.808743169398907,0.0076,0.0157666666666667,1.04225352112676,829930,4
0.0153,0.0225,0.0172,0.0582,0.1425,0.784596117720726,0.420029895366218,8.28488372093023,0.161290322580645,0.764444444444444,0.0125,0.0183333333333333,1.12418300653595,830585,4
0.0122,0.0226,0.0188,0.0552,0.1216,0.732193732193732,0.375565610859729,6.46808510638298,0.186351706036745,0.831858407079646,0.0142,0.0178666666666667,1.54098360655738,831097,4
0.0134,0.0209,0.0142,0.0501,0.1199,0.788217747949292,0.410588235294118,8.44366197183099,0.204610951008646,0.679425837320574,0.0142,0.0161666666666667,1.05970149253731,832194,4
0.0122,0.0202,0.0151,0.0535,0.1221,0.779883381924198,0.390660592255125,8.08609271523179,0.193500738552437,0.747524752475248,0.0131,0.0158333333333333,1.23770491803279,835853,4
0.0121,0.0183,0.0132,0.0452,0.1023,0.771428571428571,0.387118644067797,7.75,0.182552504038772,0.721311475409836,0.0113,0.0145333333333333,1.09090909090909,836603,4
0.0111,0.0159,0.0137,0.0403,0.0912,0.738798856053384,0.387072243346008,6.65693430656934,0.123674911660777,0.861635220125786,0.007,0.0135666666666667,1.23423423423423,839876,4
0.0712,0.1434,0.0956,0.3163,0.4723,0.663321007219581,0.197818919604362,4.94037656903766,0.264550264550265,0.666666666666667,0.12,0.1034,1.34269662921348,839979,1
0.0787,0.1477,0.1028,0.2794,0.392,0.58447857720291,0.16770926422401,3.81322957198444,0.238834137135668,0.696005416384563,0.1139,0.109733333333333,1.30622617534943,840346,1
0.0139,0.0212,0.016,0.0457,0.1129,0.751745539177657,0.423707440100883,7.05625,0.172890733056708,0.754716981132076,0.0125,0.0170333333333333,1.15107913669065,840348,4
0.0984,0.1856,0.1244,0.3725,0.5439,0.627712105341912,0.187036228721083,4.37218649517685,0.24983164983165,0.670258620689655,0.1484,0.136133333333333,1.26422764227642,841549,1
0.0141,0.0211,0.016,0.049,0.1064,0.738562091503268,0.369369369369369,6.65,0.167358229598894,0.758293838862559,0.0121,0.0170666666666667,1.13475177304965,841714,4
0.0149,0.0227,0.0203,0.0515,0.1109,0.690548780487805,0.36576354679803,5.46305418719212,0.126550868486352,0.894273127753304,0.0102,0.0193,1.36241610738255,841849,4
0.0671,0.1332,0.0938,0.2979,0.45,0.655020228025009,0.203369434416366,4.79744136460554,0.246899134097824,0.704204204204204,0.1055,0.0980333333333333,1.39791356184799,841972,1
0.0131,0.0208,0.0181,0.0455,0.102,0.698584512905912,0.383050847457627,5.6353591160221,0.142857142857143,0.870192307692308,0.0104,0.0173333333333333,1.38167938931298,842198,4
0.0139,0.0215,0.0165,0.0478,0.1101,0.739336492890995,0.394553514882837,6.67272727272727,0.171662125340599,0.767441860465116,0.0126,0.0173,1.18705035971223,842714,4
0.0949,0.179,0.1253,0.3697,0.5504,0.629125351487346,0.196391696554722,4.3926576217079,0.2383258388101,0.7,0.1378,0.133066666666667,1.32033719704953,842815,1
0.0516,0.1602,0.0709,0.3864,0.6331,0.798579545454546,0.241981363413438,8.92947813822285,0.446827726349063,0.442571785268415,0.1979,0.0942333333333333,1.37403100775194,845885,1
0.0542,0.1642,0.0773,0.4091,0.6391,0.784198771635958,0.219423774088914,8.26778783958603,0.428136551424223,0.470767356881851,0.1969,0.0985666666666666,1.42619926199262,846182,1
0.0486,0.1468,0.0672,0.3333,0.5344,0.776595744680851,0.231762129768353,7.95238095238095,0.434294088910601,0.457765667574932,0.1778,0.0875333333333333,1.38271604938272,846411,1
0.0436,0.1236,0.0539,0.2932,0.4974,0.804462180301106,0.258284846951682,9.22820037105751,0.434290687554395,0.436084142394822,0.1497,0.0737,1.23623853211009,846544,1
0.0453,0.1433,0.0597,0.3455,0.5497,0.804069576632754,0.2281054512958,9.20770519262982,0.463738508682329,0.416608513607816,0.1816,0.0827666666666667,1.31788079470199,848410,1
0.0614,0.1764,0.079,0.4085,0.6669,0.788175358627162,0.240282685512368,8.44177215189873,0.430656934306569,0.447845804988662,0.2124,0.1056,1.28664495114007,848475,1
0.0409,0.128,0.0501,0.3202,0.517,0.823311585258332,0.235069278547539,10.3193612774451,0.475504322766571,0.39140625,0.165,0.073,1.22493887530562,848554,1
0.0442,0.1507,0.0574,0.3491,0.5316,0.80509337860781,0.207221528329738,9.26132404181185,0.495781637717122,0.380889183808892,0.1998,0.0841,1.29864253393665,849755,1
0.0567,0.1694,0.0782,0.406,0.6391,0.781960128258748,0.223040857334226,8.17263427109974,0.430441207515305,0.461629279811098,0.2039,0.101433333333333,1.37918871252205,850566,1
0.0547,0.1706,0.0709,0.4079,0.6479,0.802726766833612,0.227315779503694,9.13822284908322,0.461868037703513,0.415592028135991,0.2156,0.0987333333333333,1.29616087751371,851114,1
0.0957,0.1656,0.0943,0.365,0.5608,0.712105022134025,0.21149276301577,5.94697773064687,0.270913277052955,0.569444444444444,0.1412,0.118533333333333,0.985370950888192,851344,1
0.0791,0.1524,0.0964,0.3039,0.4728,0.661278988053408,0.217458478176902,4.9045643153527,0.269206745783885,0.63254593175853,0.1293,0.1093,1.21871049304678,851634,1
0.0428,0.129,0.0575,0.3331,0.5666,0.815734657907387,0.259530954762699,9.85391304347826,0.440133965950321,0.445736434108527,0.1577,0.0764333333333333,1.34345794392523,851865,1
0.0125,0.0259,0.0167,0.0898,0.1938,0.841330166270784,0.366713681241185,11.6047904191617,0.279012345679012,0.644787644787645,0.0226,0.0183666666666667,1.336,852259,4
0.1606,0.1828,0.2045,0.2491,0.3022,0.192816262088021,0.0963177943043716,1.47775061124694,0.000684275352401807,1.11870897155361,5e-04,0.182633333333333,1.2733499377335,852689,2
0.0961,0.1916,0.1297,0.3927,0.543,0.614389772558347,0.160628406540558,4.18658442559753,0.258456486042693,0.676931106471816,0.1574,0.139133333333333,1.34963579604579,852806,1
0.1179,0.1324,0.1586,0.2058,0.2669,0.254524089306698,0.12925745716099,1.6828499369483,-0.0216146314428229,1.19788519637462,-0.0117,0.1363,1.34520780322307,852881,2
0.0753,0.1596,0.0985,0.3328,0.4636,0.649528553638143,0.164239075841286,4.70659898477157,0.294929006085193,0.617167919799499,0.1454,0.111133333333333,1.30810092961487,852894,1
0.1051,0.2094,0.1347,0.4163,0.5781,0.622053872053872,0.162711182622687,4.29175946547884,0.27178864257516,0.643266475644699,0.179,0.149733333333333,1.28163653663178,853208,1
0.2439,0.2616,0.2786,0.3822,0.4514,0.236712328767123,0.0830134357005759,1.62024407753051,0.000669408052022548,1.06498470948012,0.000700000000000034,0.261366666666667,1.14227142271423,853921,2
0.0856,0.1506,0.1144,0.2667,0.3775,0.534864809920716,0.171996274448929,3.29982517482518,0.201915403032722,0.759628154050465,0.1012,0.116866666666667,1.33644859813084,854245,1
0.0891,0.1769,0.1275,0.3588,0.5184,0.605202043660009,0.181942544459644,4.06588235294118,0.240532959326788,0.720746184284907,0.1372,0.131166666666667,1.43097643097643,854358,1
0.1137,0.1296,0.1588,0.2101,0.2803,0.276702345707128,0.143148450244698,1.76511335012594,-0.0250141056987023,1.22530864197531,-0.0133,0.134033333333333,1.39665787159191,854740,2
0.1236,0.2354,0.1568,0.457,0.6258,0.599284436493739,0.155892131510898,3.99107142857143,0.25346112886049,0.666100254885302,0.1904,0.171933333333333,1.26860841423948,855061,1
0.2224,0.2353,0.2622,0.3347,0.398,0.205695243865495,0.0863927937764433,1.51792524790236,-0.0146566164154103,1.11432214194645,-0.014,0.239966666666667,1.17895683453237,855238,2
0.0634,0.126,0.0912,0.2408,0.3627,0.598149372108394,0.201988400994201,3.97697368421053,0.239547466797836,0.723809523809524,0.0974,0.0935333333333333,1.4384858044164,855358,1
0.1101,0.1292,0.1507,0.1937,0.2479,0.243853487205218,0.122735507246377,1.6449900464499,-0.00462249614791985,1.16640866873065,-0.00240000000000001,0.13,1.36875567665758,855829,2
0.1012,0.2036,0.1297,0.3893,0.5229,0.602513024823782,0.146459109844332,4.03161141094834,0.276288982918038,0.637033398821218,0.1763,0.144833333333333,1.28162055335968,855875,1
0.1161,0.226,0.146,0.4529,0.6147,0.616143026160116,0.151554889471712,4.21027397260274,0.26592914157681,0.646017699115044,0.1899,0.1627,1.25753660637382,856309,1
0.0968,0.1817,0.12,0.3647,0.544,0.63855421686747,0.197314845383515,4.53333333333333,0.252671492588762,0.66042927903137,0.1466,0.132833333333333,1.2396694214876,856554,1
0.0957,0.1777,0.1212,0.3437,0.5164,0.619824341279799,0.200790605743518,4.26072607260726,0.242005940940066,0.682048396173326,0.1385,0.131533333333333,1.26645768025078,856667,1
0.0979,0.1852,0.1226,0.3695,0.5334,0.626219512195122,0.181526193376897,4.35073409461664,0.253680825858859,0.661987041036717,0.1499,0.135233333333333,1.25229826353422,856824,1
0.0864,0.0895,0.1034,0.1366,0.1932,0.302764666217127,0.171619163129169,1.86847195357834,-0.0292841648590022,1.15530726256983,-0.0108,0.0931,1.19675925925926,856859,2
0.1116,0.2309,0.1363,0.4594,0.6274,0.643053555060888,0.154582259845418,4.6030814380044,0.301394955615049,0.590298830662625,0.2139,0.1596,1.22132616487455,856934,1
0.0907,0.179,0.1171,0.36,0.5374,0.642169595110772,0.197682193002006,4.58923996584116,0.265464828561329,0.654189944134078,0.1502,0.128933333333333,1.29106945975744,857094,1
0.183,0.2212,0.227,0.353,0.4341,0.313265769172591,0.103036462965316,1.91233480176211,0.0380103237916471,1.02622061482821,0.0324,0.2104,1.24043715846995,857285,2
0.1435,0.1681,0.1952,0.2467,0.2982,0.208755573571139,0.0945127546338778,1.52766393442623,-0.00370425248184917,1.16121356335515,-0.0025,0.168933333333333,1.3602787456446,857400,2
0.0549,0.0963,0.0707,0.1942,0.2871,0.604807154835103,0.193018907126532,4.06082036775106,0.210559396605908,0.734164070612669,0.067,0.0739666666666667,1.28779599271403,857833,1
0.0886,0.1781,0.1097,0.3313,0.5252,0.654433769097496,0.226386456509048,4.78760255241568,0.284761045987376,0.615946097697923,0.1579,0.125466666666667,1.23814898419865,858001,1
0.0521,0.1638,0.07,0.3987,0.6542,0.806683236674952,0.242663120904169,9.34571428571429,0.456971314209473,0.427350427350427,0.2055,0.0953,1.34357005758157,858084,1
0.0493,0.155,0.0614,0.3732,0.6835,0.835145657135186,0.293650042585407,11.1319218241042,0.473734252436415,0.396129032258065,0.1993,0.0885666666666667,1.24543610547667,858178,1
0.0455,0.1442,0.0612,0.3439,0.6043,0.816078136739294,0.274625606412149,9.87418300653595,0.45988357377879,0.424410540915395,0.1817,0.0836333333333333,1.34505494505494,858184,1
0.0568,0.1615,0.0735,0.384,0.6543,0.798021434460016,0.260329384570933,8.90204081632653,0.4251047871167,0.455108359133127,0.1927,0.0972666666666667,1.29401408450704,858217,1
0.0514,0.1691,0.07,0.4095,0.6669,0.810014927398561,0.239130434782609,9.52714285714286,0.47171453437772,0.413956238911886,0.2168,0.0968333333333333,1.36186770428016,858262,1
0.0469,0.1644,0.0584,0.4057,0.6708,0.839824465167307,0.246261031119368,11.486301369863,0.514858327574292,0.355231143552311,0.2235,0.0899,1.24520255863539,858277,1
0.0416,0.1209,0.0512,0.3103,0.5462,0.828590559089387,0.275423234092236,10.66796875,0.445307830245069,0.423490488006617,0.149,0.0712333333333333,1.23076923076923,858312,1
0.0496,0.1639,0.0667,0.3982,0.6589,0.816152149944873,0.246618106139438,9.87856071964018,0.476244089169106,0.406955460646736,0.2115,0.0934,1.34475806451613,858512,1
0.045,0.1621,0.0651,0.3852,0.7307,0.836391053028399,0.309615556949548,11.2242703533026,0.492977204697214,0.401603948180136,0.2141,0.0907333333333333,1.44666666666667,858513,1
0.0557,0.1757,0.0758,0.4349,0.725,0.810689310689311,0.250107767911027,9.56464379947229,0.455373783392007,0.4314171883893,0.2199,0.1024,1.36086175942549,858598,1
0.0513,0.1619,0.0659,0.3924,0.6471,0.815147265077139,0.245021645021645,9.81942336874052,0.468480725623583,0.407041383570105,0.2066,0.0930333333333333,1.28460038986355,858797,1
0.0451,0.1562,0.0633,0.3791,0.6412,0.820298083747338,0.256885229834362,10.129541864139,0.484790874524715,0.405249679897567,0.204,0.0882,1.40354767184035,858840,1
0.0523,0.169,0.0684,0.4039,0.7305,0.82876455125798,0.287905500705219,10.6798245614035,0.473730106823632,0.404733727810651,0.2173,0.0965666666666667,1.30783938814532,858841,1
0.053,0.1508,0.066,0.3597,0.607,0.803863298662704,0.255818764870177,9.1969696969697,0.434141702330005,0.437665782493369,0.1826,0.0899333333333333,1.24528301886792,858893,1
0.0438,0.1398,0.0558,0.3479,0.6027,0.830523917995444,0.268041237113402,10.8010752688172,0.474683544303797,0.399141630901288,0.18,0.0798,1.27397260273973,858911,1
0.0482,0.1867,0.0642,0.4392,0.7109,0.83434395561863,0.236240326928093,11.0732087227414,0.537258130918073,0.343867166577397,0.261,0.0997,1.33195020746888,858939,1
0.0599,0.1484,0.0769,0.3505,0.5955,0.771267102914932,0.258985200845666,7.74382314694408,0.3690036900369,0.518194070080862,0.16,0.0950666666666667,1.28380634390651,858950,1
0.016,0.023,0.01,0.0517,0.1332,0.860335195530726,0.440778799351001,13.32,0.277777777777778,0.434782608695652,0.02,0.0163333333333333,0.625,881909,4
0.0086,0.0171,0.0123,0.0495,0.1232,0.818450184501845,0.426751592356688,10.0162601626016,0.241379310344828,0.719298245614035,0.0133,0.0126666666666667,1.43023255813953,881929,4
0.0113,0.0282,0.014,0.0822,0.1948,0.865900383141762,0.406498194945848,13.9142857142857,0.380660954712362,0.49645390070922,0.0311,0.0178333333333333,1.23893805309735,882504,4
0.0106,0.025,0.0114,0.0732,0.1812,0.881619937694704,0.424528301886792,15.8947368421053,0.388888888888889,0.456,0.028,0.0156666666666667,1.07547169811321,882831,4
0.013,0.0248,0.0158,0.0586,0.1339,0.788911155644622,0.391168831168831,8.4746835443038,0.26530612244898,0.637096774193548,0.0208,0.0178666666666667,1.21538461538462,882989,4
0.0151,0.0245,0.0185,0.0547,0.1303,0.751344086021505,0.408648648648649,7.04324324324324,0.186440677966102,0.755102040816326,0.0154,0.0193666666666667,1.22516556291391,883520,4
0.0138,0.0243,0.0127,0.0656,0.1435,0.837387964148528,0.372549019607843,11.2992125984252,0.294274300932091,0.522633744855967,0.0221,0.0169333333333333,0.920289855072464,883575,4
0.0154,0.0245,0.0179,0.0546,0.1292,0.756628144119647,0.405875952121872,7.21787709497207,0.190765492102066,0.730612244897959,0.0157,0.0192666666666667,1.16233766233766,883638,4
0.0111,0.0199,0.013,0.0545,0.1313,0.81981981981982,0.413347685683531,10.1,0.245696400625978,0.653266331658291,0.0157,0.0146666666666667,1.17117117117117,883683,4
0.011,0.0274,0.014,0.0747,0.1909,0.863347974621767,0.4375,13.6357142857143,0.3734335839599,0.510948905109489,0.0298,0.0174666666666667,1.27272727272727,884453,4
0.049,0.1624,0.0657,0.3989,0.6256,0.80992333285115,0.221278672523182,9.5220700152207,0.478043230944255,0.404556650246305,0.2101,0.0923666666666667,1.34081632653061,915128,1
0.039,0.1186,0.0471,0.2861,0.4694,0.817618586640852,0.242620780939775,9.96602972399151,0.467367769873183,0.397133220910624,0.1511,0.0682333333333333,1.20769230769231,915552,1
0.0619,0.1818,0.0845,0.4244,0.6304,0.763603301161002,0.195297686765264,7.4603550295858,0.425882352941176,0.464796479647965,0.2172,0.1094,1.36510500807754,915679,1
0.0496,0.1456,0.0632,0.3564,0.5505,0.794036174026397,0.214025802183262,8.71044303797468,0.441584158415842,0.434065934065934,0.1784,0.0861333333333333,1.2741935483871,916746,1
0.0507,0.1777,0.072,0.4253,0.669,0.805668016194332,0.222699442566024,9.29166666666667,0.486718259778289,0.405177265053461,0.2327,0.100133333333333,1.42011834319527,930598,1
0.0483,0.1747,0.0682,0.4114,0.6555,0.811524112201188,0.228793701377824,9.61143695014663,0.499892680832797,0.390383514596451,0.2329,0.0970666666666667,1.4120082815735,930615,1
0.0853,0.1039,0.1054,0.1698,0.255,0.415094339622642,0.200564971751412,2.41935483870968,0.0429109159347554,1.01443695861405,0.0171,0.0982,1.23563892145369,953102,2
0.0079,0.018,0.0074,0.0448,0.1161,0.880161943319838,0.443132380360472,15.6891891891892,0.403508771929824,0.411111111111111,0.0207,0.0111,0.936708860759494,959593,4
0.0561,0.2171,0.0628,0.499,0.7486,0.845205817106236,0.200064123116383,11.9203821656051,0.570059663713614,0.289267618608936,0.3153,0.112,1.11942959001783,959866,1
0.0961,0.1042,0.1178,0.1572,0.2104,0.282145033516149,0.144722524483134,1.78607809847199,-0.0130239166469335,1.13051823416507,-0.0055,0.106033333333333,1.2258064516129,1016173,2
0.1042,0.1197,0.1313,0.1688,0.2325,0.278174821330401,0.158734114129081,1.77075399847677,0.0082122552116235,1.0969089390142,0.00390000000000001,0.1184,1.26007677543186,1016205,2
0.0689,0.0739,0.0838,0.1224,0.1795,0.363463729586024,0.189135475322955,2.14200477326969,-0.0163061564059901,1.1339648173207,-0.00490000000000002,0.0755333333333333,1.21625544267054,1016327,2
0.0683,0.0772,0.0834,0.1142,0.1699,0.341492301618634,0.196057726152763,2.03717026378897,0.0088206468474355,1.08031088082902,0.00270000000000001,0.0763,1.22108345534407,1016329,2
0.0963,0.1048,0.1159,0.1605,0.2151,0.299697885196375,0.145367412140575,1.85591026747196,-0.00616405879563772,1.10591603053435,-0.00259999999999999,0.105666666666667,1.20353063343718,1016334,2
0.03,0.0463,0.0398,0.0963,0.1618,0.60515873015873,0.253777605579233,4.06532663316583,0.140394088669951,0.859611231101512,0.0228,0.0387,1.32666666666667,1016339,2
0.1188,0.1243,0.1334,0.1703,0.2241,0.253706293706294,0.136409736308316,1.67991004497751,-0.00718849840255592,1.07320997586484,-0.00359999999999999,0.1255,1.12289562289562,1016355,2
0.0515,0.0583,0.062,0.0955,0.1519,0.420289855072464,0.227970897332255,2.45,0.0134724033029118,1.06346483704974,0.00310000000000001,0.0572666666666667,1.20388349514563,1016357,2
0.0811,0.0934,0.1005,0.1395,0.1912,0.310935893040795,0.156335046870275,1.90248756218905,0.014115092290988,1.07601713062099,0.00519999999999998,0.0916666666666667,1.23921085080148,1016372,2
0.1103,0.1251,0.1416,0.1878,0.2433,0.264224473889322,0.128740431454419,1.71822033898305,-0.00338577972515439,1.13189448441247,-0.00170000000000003,0.125666666666667,1.28377153218495,1016388,2
0.1103,0.1244,0.1359,0.1763,0.2384,0.273844509751536,0.149746804919219,1.7542310522443,0.00525252525252526,1.09244372990354,0.00260000000000002,0.123533333333333,1.23209428830462,1016389,2
0.1471,0.1464,0.1482,0.1842,0.2388,0.234108527131783,0.129078014184397,1.61133603238866,-0.00425097772487673,1.01229508196721,-0.0025,0.147233333333333,1.00747790618627,1016397,2
0.1127,0.1205,0.1332,0.1665,0.2164,0.237986270022883,0.130321232697832,1.62462462462462,-0.0100636681043336,1.10539419087137,-0.00490000000000002,0.122133333333333,1.18189884649512,1016398,2
0.0754,0.0929,0.098,0.1481,0.2041,0.351208209202251,0.159000567859171,2.08265306122449,0.0345211581291759,1.05489773950484,0.0124,0.0887666666666667,1.29973474801061,1016405,2
0.1098,0.121,0.129,0.168,0.24,0.300813008130081,0.176470588235294,1.86046511627907,0.00665557404326122,1.06611570247934,0.00319999999999998,0.119933333333333,1.17486338797814,1016413,2
0.126,0.1393,0.1457,0.2054,0.2686,0.296644943277818,0.133333333333333,1.84351407000686,0.0125386153007451,1.045944005743,0.00690000000000002,0.137,1.15634920634921,1016465,2
0.1161,0.1267,0.1322,0.1739,0.2307,0.271424634885643,0.140385565991102,1.74508320726172,0.0101654375124577,1.04340962904499,0.00509999999999999,0.125,1.13867355727821,1016519,2
0.0866,0.0958,0.1067,0.1457,0.2151,0.336855189558732,0.192350332594235,2.01593252108716,-0.00441673161860225,1.11377870563674,-0.00170000000000001,0.0963666666666667,1.23210161662818,1016593,2
0.135,0.1385,0.1552,0.199,0.2547,0.242742132227372,0.122768349129381,1.64110824742268,-0.0232722143864598,1.12057761732852,-0.0132,0.1429,1.14962962962963,1016616,2
0.0912,0.099,0.1067,0.1324,0.1992,0.30238640078457,0.201447527141134,1.86691658856607,0.000252589037635774,1.07777777777778,9.9999999999989e-05,0.0989666666666667,1.16995614035088,1016634,2
0.105,0.1124,0.1241,0.1662,0.2201,0.278907611853573,0.13952886357753,1.77356970185334,-0.00947345230226922,1.10409252669039,-0.0043,0.113833333333333,1.18190476190476,1016641,2
0.1031,0.1082,0.1308,0.1598,0.2251,0.264962067996628,0.16965445570278,1.72094801223242,-0.0388629802353986,1.20887245841035,-0.0175,0.114033333333333,1.26867119301649,1016671,2
0.0986,0.1076,0.1221,0.1509,0.2189,0.283870967741935,0.18388318009735,1.79279279279279,-0.0126175728378068,1.13475836431227,-0.0055,0.109433333333333,1.23833671399594,1016683,2
0.0884,0.097,0.1094,0.1533,0.2157,0.326976314980006,0.169105691056911,1.97166361974406,-0.00969882593159775,1.12783505154639,-0.0038,0.0982666666666667,1.23755656108597,1016755,2
0.1475,0.1577,0.1697,0.2067,0.2625,0.214715409532624,0.118925831202046,1.5468473777254,-0.00284539993676884,1.07609384908053,-0.00179999999999997,0.1583,1.15050847457627,1016758,2
0.0893,0.1025,0.1118,0.1541,0.2081,0.301031572366365,0.14908890115958,1.8613595706619,0.00960354592464907,1.09073170731707,0.00389999999999999,0.1012,1.25195968645017,1016774,2
0.0921,0.0994,0.1105,0.1423,0.2095,0.309375,0.191017623649801,1.89592760180995,-0.00946686596910811,1.11167002012072,-0.0038,0.100666666666667,1.19978284473398,1016844,2
0.1538,0.1603,0.1772,0.2149,0.2758,0.21766004415011,0.124108416547789,1.55643340857788,-0.0159607120933088,1.10542732376794,-0.0104,0.163766666666667,1.15214564369311,1016856,2
0.1231,0.1326,0.145,0.1819,0.2311,0.228928476469024,0.119128329297821,1.59379310344828,-0.00543783986499156,1.09351432880845,-0.00290000000000001,0.133566666666667,1.17790414297319,1016887,2
0.0729,0.0745,0.085,0.1117,0.1792,0.356548069644209,0.232038501203163,2.10823529411765,-0.0289996741609645,1.14093959731544,-0.00890000000000002,0.0774666666666667,1.16598079561043,1016924,2
0.1263,0.1363,0.1462,0.2026,0.255,0.271186440677966,0.11451048951049,1.74418604651163,0.000183452577508745,1.07263389581805,0.000100000000000044,0.136266666666667,1.1575613618369,1016938,2
0.1511,0.1559,0.1675,0.2017,0.251,0.199522102747909,0.108902142699359,1.49850746268657,-0.0107868020304569,1.07440667094291,-0.00679999999999997,0.158166666666667,1.10853739245533,1016953,2
0.1275,0.136,0.15,0.1932,0.2433,0.2372234935164,0.114776632302405,1.622,-0.0100090991810737,1.10294117647059,-0.00549999999999995,0.137833333333333,1.17647058823529,1016959,2
0.1056,0.1121,0.1256,0.1671,0.2157,0.263990624084383,0.126959247648903,1.71735668789809,-0.015371102327624,1.12042818911686,-0.00699999999999998,0.114433333333333,1.18939393939394,1016967,2
0.0763,0.0822,0.0941,0.1296,0.1789,0.310622710622711,0.159805510534846,1.90116896918172,-0.0179211469534051,1.14476885644769,-0.00600000000000001,0.0842,1.23328964613368,1016988,2
0.1032,0.1078,0.118,0.1631,0.213,0.287009063444109,0.132677479393778,1.80508474576271,-0.0128205128205128,1.09461966604824,-0.00559999999999999,0.109666666666667,1.14341085271318,1017006,2
