BLU,GRE,RED,REDEDGE,NearIR,NDVI,NDRE,SR,GLI,RGI,ExG,meanRGB,RBI,class
0.0421,0.1228,0.0628,0.3123,0.5394,0.791431418,0.266643184,8.589171975,0.401426534,0.511400651,0.1407,0.0759,1.491686461,1
0.0389,0.118,0.0639,0.318,0.5927,0.80536095,0.301636104,9.27543036,0.393152302,0.541525424,0.1332,0.0736,1.642673522,1
0.0581,0.1699,0.0902,0.3757,0.5734,0.728149488,0.208302602,6.356984479,0.392337636,0.53090053,0.1915,0.106066667,1.552495697,1
0.0566,0.1608,0.08,0.3728,0.599,0.764359352,0.232763943,7.4875,0.403753819,0.497512438,0.185,0.099133333,1.413427562,1
0.0455,0.0949,0.0509,0.2106,0.3968,0.772615591,0.306552519,7.7956778,0.326345213,0.536354057,0.0934,0.063766667,1.118681319,1
0.0649,0.184,0.1002,0.3862,0.5376,0.68579492,0.163888288,5.365269461,0.380604014,0.544565217,0.2029,0.116366667,1.543913713,1
0.0682,0.2063,0.1148,0.4561,0.6287,0.691190316,0.15910767,5.476480836,0.38549362,0.556471159,0.2296,0.129766667,1.683284457,1
0.0559,0.159,0.0798,0.3649,0.5755,0.756447429,0.223947256,7.211779449,0.401807362,0.501886792,0.1823,0.098233333,1.427549195,1
0.0488,0.168,0.0774,0.3724,0.5717,0.761515945,0.211100519,7.38630491,0.453916054,0.460714286,0.2098,0.098066667,1.586065574,1
0.0459,0.1577,0.0597,0.3472,0.6722,0.836862959,0.318814989,11.25963149,0.498337292,0.378566899,0.2098,0.087766667,1.300653595,1
0.0421,0.1584,0.069,0.3256,0.6333,0.803502777,0.320888518,9.17826087,0.480719794,0.435606061,0.2057,0.089833333,1.638954869,1
0.041,0.1257,0.0608,0.3177,0.5032,0.784397163,0.225971495,8.276315789,0.423556059,0.483691329,0.1496,0.075833333,1.482926829,1
0.0673,0.1804,0.098,0.3967,0.5637,0.70379326,0.173885881,5.752040816,0.371602357,0.543237251,0.1955,0.115233333,1.456166419,1
0.0383,0.1277,0.0545,0.3158,0.5793,0.828021458,0.294380516,10.6293578,0.466973004,0.426781519,0.1626,0.0735,1.422976501,1
0.0427,0.114,0.0564,0.2782,0.4754,0.787890184,0.261677282,8.429078014,0.394069092,0.494736842,0.1289,0.071033333,1.320843091,1
0.0541,0.1846,0.0874,0.4177,0.6307,0.756579864,0.20316673,7.21624714,0.445858625,0.473456121,0.2277,0.1087,1.615526802,1
0.0479,0.1113,0.0594,0.2584,0.4249,0.754697502,0.243670423,7.153198653,0.349499848,0.533692722,0.1153,0.072866667,1.240083507,1
0.0492,0.1624,0.0766,0.3643,0.553,0.756670902,0.205712417,7.219321149,0.441633378,0.471674877,0.199,0.096066667,1.556910569,1
0.0373,0.1253,0.05,0.3031,0.5863,0.842841427,0.31841691,11.726,0.483279077,0.399042298,0.1633,0.070866667,1.340482574,1
0.0394,0.1257,0.0513,0.3108,0.5697,0.834782609,0.294037479,11.10526316,0.469745688,0.408114558,0.1607,0.072133333,1.302030457,1
0.0342,0.1165,0.0457,0.2801,0.5225,0.839141147,0.30201844,11.43326039,0.489293704,0.392274678,0.1531,0.065466667,1.33625731,1
0.0353,0.1119,0.0463,0.2832,0.5198,0.83642466,0.294645081,11.22678186,0.465618861,0.413762288,0.1422,0.0645,1.311614731,1
0.0206,0.0627,0.0247,0.1689,0.409,0.88609638,0.415469804,16.55870445,0.469244288,0.393939394,0.0801,0.036,1.199029126,1
0.0348,0.1301,0.0426,0.3305,0.6155,0.870536393,0.301268499,14.44835681,0.541469194,0.32744043,0.1828,0.069166667,1.224137931,1
0.0413,0.1024,0.0555,0.244,0.3768,0.743233865,0.213917526,6.789189189,0.358090186,0.541992188,0.108,0.0664,1.343825666,3
0.0435,0.1503,0.0544,0.3389,0.5902,0.831213155,0.270476806,10.84926471,0.508657465,0.361942781,0.2027,0.082733333,1.250574713,1
0.0349,0.1112,0.0397,0.2623,0.5656,0.868825376,0.366348593,14.24685139,0.497643098,0.357014388,0.1478,0.061933333,1.137535817,1
0.0418,0.1483,0.0541,0.3604,0.6371,0.843460648,0.277393484,11.77634011,0.51133758,0.364801079,0.2007,0.0814,1.294258373,1
0.0471,0.1764,0.0746,0.3971,0.635,0.789740699,0.23050092,8.512064343,0.487038988,0.422902494,0.2311,0.099366667,1.583864119,1
0.0476,0.1481,0.0583,0.3449,0.5396,0.804984111,0.220124364,9.255574614,0.473265357,0.393652937,0.1903,0.084666667,1.224789916,1
0.048,0.1487,0.0527,0.329,0.5372,0.821325648,0.240360194,10.19354839,0.494096961,0.354404842,0.1967,0.083133333,1.097916667,1
0.0301,0.0906,0.0376,0.2484,0.4761,0.853611057,0.314285714,12.66223404,0.456006428,0.415011038,0.1135,0.052766667,1.249169435,1
0.0389,0.128,0.0488,0.328,0.606,0.850946854,0.29764454,12.41803279,0.489671225,0.38125,0.1683,0.0719,1.254498715,1
0.0423,0.1431,0.0521,0.3407,0.5212,0.818245247,0.209421047,10.00383877,0.503941146,0.364081062,0.1918,0.079166667,1.231678487,1
0.0582,0.1736,0.0684,0.3772,0.6264,0.803108808,0.248306098,9.157894737,0.465597298,0.394009217,0.2206,0.100066667,1.175257732,1
0.0401,0.1343,0.0614,0.3388,0.5695,0.805357426,0.253990972,9.2752443,0.451499595,0.457185406,0.1671,0.0786,1.53117207,1
0.0431,0.1615,0.057,0.3837,0.7522,0.859120119,0.32441236,13.19649123,0.52682581,0.352941176,0.2229,0.0872,1.3225058,1
0.0477,0.1479,0.0605,0.3566,0.6784,0.836243064,0.310917874,11.21322314,0.464356436,0.409060176,0.1876,0.085366667,1.268343816,1
0.0428,0.1591,0.0567,0.3775,0.7399,0.857644991,0.324324324,13.04938272,0.523581518,0.356379635,0.2187,0.0862,1.324766355,1
0.0756,0.1073,0.1648,0.2419,0.385,0.400509276,0.228266071,2.336165049,-0.056703297,1.535880708,-0.0258,0.1159,2.17989418,3
0.1199,0.1627,0.271,0.38,0.4894,0.287217254,0.125833908,1.805904059,-0.091442133,1.665642286,-0.0655,0.184533333,2.260216847,3
0.124,0.1529,0.2528,0.349,0.4592,0.28988764,0.136352388,1.816455696,-0.104014064,1.653368215,-0.071,0.176566667,2.038709677,3
0.0572,0.0848,0.1305,0.1944,0.3214,0.422438593,0.246219465,2.462835249,-0.050657711,1.538915094,-0.0181,0.090833333,2.281468531,3
0.1244,0.1589,0.2626,0.3603,0.4612,0.274385189,0.122824102,1.756283321,-0.098183882,1.652611705,-0.0692,0.181966667,2.110932476,3
0.099,0.1401,0.2581,0.3562,0.4715,0.292489035,0.139301679,1.826811313,-0.120665307,1.842255532,-0.0769,0.165733333,2.607070707,3
0.1623,0.2062,0.2397,0.3784,0.4671,0.321731749,0.104908338,1.948685857,0.012770138,1.162463628,0.0104,0.202733333,1.47689464,3
0.1057,0.1457,0.2523,0.3566,0.4547,0.286280057,0.120917047,1.80221958,-0.102556206,1.731640357,-0.0666,0.1679,2.386944182,3
0.1405,0.1764,0.2669,0.3647,0.4701,0.275712347,0.126257786,1.761333833,-0.071823204,1.513038549,-0.0546,0.1946,1.899644128,3
0.1114,0.1544,0.2807,0.3849,0.4981,0.279147406,0.12819932,1.774492341,-0.118847196,1.818005181,-0.0833,0.182166667,2.519748654,3
0.1491,0.183,0.2663,0.3509,0.4612,0.26790378,0.135820712,1.731881337,-0.063219862,1.455191257,-0.0494,0.199466667,1.786049631,3
0.151,0.1694,0.2269,0.2875,0.3947,0.26994852,0.157138669,1.739532834,-0.054555602,1.339433294,-0.0391,0.182433333,1.502649007,3
0.1461,0.1803,0.2753,0.3638,0.4545,0.245546725,0.110839545,1.650926262,-0.077749361,1.526899612,-0.0608,0.200566667,1.884325804,3
0.1154,0.1469,0.2387,0.3147,0.4245,0.280156815,0.148538961,1.778382907,-0.093069918,1.624914908,-0.0603,0.167,2.068457539,3
0.093,0.1225,0.1932,0.2654,0.4049,0.353954188,0.208115769,2.095755694,-0.077560241,1.577142857,-0.0412,0.136233333,2.077419355,3
0.0772,0.1149,0.1285,0.2326,0.4158,0.527833915,0.282541641,3.235797665,0.055338691,1.118363795,0.0241,0.106866667,1.664507772,3
0.0378,0.0666,0.1272,0.1963,0.3253,0.437790055,0.247315951,2.557389937,-0.106639839,1.90990991,-0.0318,0.0772,3.365079365,3
0.1157,0.1559,0.2782,0.3768,0.5164,0.299773471,0.156291984,1.856218548,-0.116338387,1.784477229,-0.0821,0.183266667,2.404494382,3
0.0779,0.1081,0.1738,0.2452,0.3887,0.382044444,0.2263764,2.236478711,-0.075870913,1.607770583,-0.0355,0.119933333,2.231065469,3
0.1222,0.164,0.2789,0.3787,0.492,0.276430147,0.130125187,1.764073144,-0.100260595,1.700609756,-0.0731,0.188366667,2.282324059,3
0.1277,0.1568,0.258,0.3404,0.4371,0.257660768,0.12437299,1.694186047,-0.103103103,1.645408163,-0.0721,0.180833333,2.020360219,3
0.0916,0.1167,0.1796,0.2463,0.3636,0.338733432,0.192326611,2.024498886,-0.07491082,1.53898886,-0.0378,0.1293,1.96069869,3
0.1264,0.1609,0.2593,0.361,0.4759,0.294613711,0.137292389,1.835325877,-0.090318021,1.611559975,-0.0639,0.1822,2.051424051,3
0.0542,0.0879,0.151,0.2139,0.372,0.422562141,0.26984127,2.463576159,-0.077165354,1.717861206,-0.0294,0.0977,2.78597786,3
0.105,0.146,0.2691,0.3628,0.4776,0.279228606,0.136601618,1.774804905,-0.123254767,1.843150685,-0.0821,0.173366667,2.562857143,3
0.0655,0.0996,0.1882,0.275,0.3842,0.34241789,0.16565534,2.041445271,-0.120335615,1.889558233,-0.0545,0.117766667,2.873282443,3
0.1642,0.1862,0.2595,0.3372,0.4249,0.241671537,0.115076762,1.637379576,-0.064439141,1.393662728,-0.0513,0.2033,1.580389769,3
0.103,0.1448,0.287,0.3905,0.5114,0.281062124,0.134050338,1.781881533,-0.147733961,1.982044199,-0.1004,0.178266667,2.786407767,3
0.0569,0.0863,0.1349,0.1994,0.3328,0.423134488,0.250657648,2.467012602,-0.052689352,1.563151796,-0.0192,0.0927,2.370826011,3
0.1129,0.1491,0.2397,0.3289,0.4383,0.292920354,0.142596455,1.82853567,-0.083589428,1.607645875,-0.0544,0.167233333,2.123117803,3
0.0978,0.1342,0.2537,0.3435,0.4877,0.315619099,0.173484119,1.922349231,-0.13405388,1.890461997,-0.0831,0.1619,2.59406953,3
0.0847,0.1174,0.1947,0.2823,0.389,0.332876478,0.15894533,1.997945557,-0.086736678,1.658432709,-0.0446,0.132266667,2.298701299,3
0.1244,0.1613,0.2727,0.3717,0.4842,0.279429251,0.131440589,1.775577558,-0.103515354,1.690638562,-0.0745,0.186133333,2.192122186,3
0.1437,0.1754,0.286,0.3855,0.4997,0.271986763,0.129010393,1.747202797,-0.101089045,1.630558723,-0.0789,0.2017,1.990257481,3
0.1122,0.1565,0.2689,0.3764,0.4911,0.292368421,0.13221902,1.826329491,-0.098112664,1.718210863,-0.0681,0.1792,2.396613191,3
0.1163,0.1504,0.2568,0.3795,0.4791,0.302079087,0.116002795,1.865654206,-0.107285947,1.707446809,-0.0723,0.1745,2.208082545,3
0.1256,0.1679,0.2906,0.3924,0.5036,0.268194409,0.124107143,1.732966277,-0.106914894,1.730792138,-0.0804,0.1947,2.313694268,3
0.1198,0.1507,0.2363,0.3469,0.4797,0.339944134,0.160658118,2.030046551,-0.083193916,1.568015926,-0.0547,0.168933333,1.97245409,3
0.1769,0.2311,0.2257,0.4036,0.5373,0.408387942,0.142097991,2.380593708,0.068917669,0.976633492,0.0596,0.211233333,1.275862069,3
0.0609,0.0942,0.1814,0.2554,0.3972,0.372969236,0.217284707,2.189636163,-0.125145113,1.925690021,-0.0539,0.112166667,2.97865353,3
0.1362,0.1652,0.2471,0.3333,0.423,0.262498135,0.118603729,1.711857548,-0.074120779,1.495762712,-0.0529,0.182833333,1.814243759,3
0.0983,0.1276,0.1774,0.2519,0.4061,0.391945159,0.234346505,2.289177001,-0.038613675,1.390282132,-0.0205,0.134433333,1.804679552,3
0.0722,0.0997,0.1698,0.2451,0.3647,0.36463985,0.196129879,2.147820966,-0.096511101,1.703109328,-0.0426,0.1139,2.351800554,3
0.087,0.1165,0.1582,0.2453,0.3894,0.42220599,0.227036395,2.461441214,-0.025512338,1.357939914,-0.0122,0.120566667,1.818390805,3
0.1395,0.163,0.2189,0.2897,0.3915,0.2827654,0.149442161,1.788487894,-0.047340736,1.342944785,-0.0324,0.1738,1.569175627,3
0.0971,0.128,0.165,0.2219,0.3639,0.376063528,0.242403551,2.205454545,-0.011773789,1.2890625,-0.0061,0.130033333,1.699279094,3
0.0843,0.1266,0.2696,0.357,0.4704,0.271351351,0.137055838,1.744807122,-0.165870532,2.129541864,-0.1007,0.160166667,3.198102017,3
0.0808,0.1067,0.1699,0.2373,0.3539,0.351279114,0.197225981,2.082989994,-0.08037061,1.592314902,-0.0373,0.119133333,2.102722772,3
0.0701,0.0991,0.175,0.2532,0.4085,0.40017138,0.234698504,2.334285714,-0.105797428,1.765893037,-0.0469,0.114733333,2.496433666,3
0.1325,0.1704,0.2365,0.3343,0.4705,0.330975955,0.169234592,1.989429175,-0.039729501,1.387910798,-0.0282,0.1798,1.78490566,3
0.0749,0.1025,0.1724,0.2494,0.4019,0.399616925,0.23414709,2.331206497,-0.093521999,1.68195122,-0.0423,0.1166,2.301735648,3
0.1189,0.1569,0.267,0.3595,0.4846,0.2895157,0.148205189,1.814981273,-0.103044162,1.701720841,-0.0721,0.180933333,2.245584525,3
0.124,0.1628,0.2754,0.3875,0.5195,0.307082652,0.14553473,1.886347131,-0.101793103,1.691646192,-0.0738,0.1874,2.220967742,3
0.1187,0.157,0.2819,0.3878,0.4927,0.27214046,0.119136854,1.747782902,-0.121186678,1.795541401,-0.0866,0.185866667,2.374894693,3
0.1276,0.1642,0.2695,0.3775,0.4987,0.298359802,0.138324583,1.850463822,-0.094693315,1.641291108,-0.0687,0.1871,2.112068966,3
0.1046,0.1421,0.2846,0.3933,0.5118,0.285283777,0.13092476,1.798313422,-0.155925156,2.002814919,-0.105,0.1771,2.7208413,3
0.1312,0.1745,0.288,0.4003,0.5088,0.277108434,0.119348807,1.766666667,-0.091382452,1.650429799,-0.0702,0.1979,2.195121951,3
0.1163,0.1494,0.2348,0.3359,0.466,0.329908676,0.162239681,1.984667802,-0.080473919,1.571619813,-0.0523,0.166833333,2.018916595,3
0.0947,0.1175,0.1734,0.2447,0.363,0.353467562,0.194668422,2.093425606,-0.065792089,1.475744681,-0.0331,0.128533333,1.831045407,3
0.1367,0.1665,0.2716,0.3775,0.4812,0.278427205,0.120763945,1.771723122,-0.101578308,1.631231231,-0.0753,0.1916,1.98683248,3
0.0895,0.1194,0.178,0.2551,0.3899,0.373129072,0.208992248,2.190449438,-0.056685759,1.49078727,-0.0287,0.128966667,1.988826816,3
0.1067,0.1404,0.2529,0.3551,0.4697,0.300027678,0.138942774,1.857255832,-0.123048095,1.801282051,-0.0788,0.166666667,2.370196813,3
0.0834,0.1073,0.1688,0.234,0.3558,0.356462066,0.206510682,2.107819905,-0.080548415,1.573159366,-0.0376,0.119833333,2.023980815,3
0.1048,0.1415,0.2569,0.3466,0.4872,0.309501411,0.16862557,1.896457766,-0.122072282,1.815547703,-0.0787,0.167733333,2.451335878,3
0.1031,0.1386,0.2231,0.323,0.426,0.312586658,0.137516689,1.909457642,-0.081206497,1.60966811,-0.049,0.154933333,2.163918526,3
0.103,0.1402,0.2452,0.3428,0.4591,0.303705807,0.145030552,1.872349103,-0.107858734,1.7489301,-0.0678,0.1628,2.380582524,3
0.1146,0.1523,0.2636,0.3656,0.4822,0.293108072,0.137532437,1.829286798,-0.107791447,1.730794485,-0.0736,0.176833333,2.30017452,3
0.1317,0.1619,0.2411,0.3229,0.4254,0.27651913,0.136977148,1.764413107,-0.070341659,1.489190859,-0.049,0.178233333,1.830675778,3
0.1603,0.1929,0.282,0.3733,0.4717,0.251691655,0.116449704,1.672695035,-0.068228475,1.461897356,-0.0565,0.211733333,1.759201497,3
0.0989,0.1392,0.2542,0.3443,0.4616,0.289745739,0.145551557,1.815892998,-0.118289786,1.826149425,-0.0747,0.1641,2.570273003,3
0.1172,0.1539,0.2475,0.3416,0.4544,0.294771335,0.141708543,1.835959596,-0.084609665,1.608187135,-0.0569,0.172866667,2.111774744,3
0.1706,0.2004,0.2541,0.3502,0.4542,0.282507412,0.129288911,1.787485242,-0.02895215,1.267964072,-0.0239,0.208366667,1.489449004,3
0.1188,0.1585,0.2571,0.3451,0.4613,0.284242762,0.144097222,1.794243485,-0.085005051,1.622082019,-0.0589,0.178133333,2.164141414,3
0.0756,0.1087,0.166,0.2394,0.3732,0.384272997,0.21841332,2.248192771,-0.052723312,1.527138914,-0.0242,0.116766667,2.195767196,3
0.1009,0.1422,0.2723,0.3703,0.49,0.285583104,0.13913751,1.799485861,-0.135036496,1.914908579,-0.0888,0.1718,2.698711596,3
0.0721,0.1019,0.1717,0.2529,0.3952,0.394249427,0.219564882,2.301688992,-0.089365505,1.68498528,-0.04,0.115233333,2.381414702,3
0.1197,0.161,0.2887,0.3903,0.5101,0.277165749,0.133051977,1.766886041,-0.118291347,1.793167702,-0.0864,0.1898,2.411862991,3
0.1662,0.1988,0.2555,0.3468,0.4577,0.283510937,0.137849596,1.791389432,-0.029415355,1.285211268,-0.0241,0.206833333,1.537304452,3
0.0866,0.1237,0.2133,0.2905,0.4011,0.305664063,0.159919028,1.88045007,-0.095925452,1.724333064,-0.0525,0.1412,2.463048499,3
0.0729,0.1039,0.1867,0.2508,0.4035,0.367333107,0.233379184,2.16122121,-0.110825845,1.796920115,-0.0518,0.121166667,2.561042524,3
0.0846,0.1148,0.1691,0.2561,0.3953,0.400779589,0.213693583,2.337670018,-0.049865508,1.472996516,-0.0241,0.122833333,1.998817967,3
0.0661,0.0856,0.1378,0.1915,0.3211,0.399433428,0.252828716,2.330188679,-0.087176753,1.609813084,-0.0327,0.0965,2.084720121,3
0.1336,0.1714,0.2759,0.3628,0.471,0.261213014,0.12976733,1.707140268,-0.088661438,1.609684947,-0.0667,0.193633333,2.06511976,3
0.1575,0.193,0.2702,0.3518,0.4602,0.260131435,0.133497537,1.703182828,-0.051247388,1.4,-0.0417,0.2069,1.715555556,3
0.1204,0.1603,0.2761,0.3687,0.4887,0.277981172,0.139958013,1.770010866,-0.105842979,1.722395508,-0.0759,0.1856,2.293189369,3
0.1229,0.159,0.2679,0.3657,0.486,0.289295663,0.141246918,1.814109742,-0.102708804,1.68490566,-0.0728,0.183266667,2.179820993,3
0.1495,0.179,0.2709,0.349,0.4528,0.251347243,0.129458718,1.671465485,-0.08016444,1.513407821,-0.0624,0.1998,1.812040134,3
0.1574,0.2009,0.223,0.3622,0.4946,0.378483835,0.154528478,2.21793722,0.027358732,1.110004978,0.0214,0.193766667,1.416772554,3
0.1324,0.164,0.2545,0.3382,0.4405,0.267625899,0.131372801,1.730844794,-0.082389145,1.551829268,-0.0589,0.183633333,1.922205438,3
0.1156,0.1581,0.2269,0.3109,0.4245,0.303346638,0.154473756,1.870868224,-0.039927129,1.435167615,-0.0263,0.166866667,1.962802768,3
0.093,0.134,0.2602,0.3574,0.4724,0.28965329,0.138587611,1.815526518,-0.137153896,1.941791045,-0.0852,0.1624,2.797849462,3
0.1119,0.1438,0.2435,0.3428,0.4519,0.299683635,0.13728451,1.855852156,-0.105443235,1.693324061,-0.0678,0.1664,2.176050045,3
0.1309,0.167,0.2723,0.3676,0.5012,0.295927602,0.153775322,1.840616967,-0.093868692,1.630538922,-0.0692,0.190066667,2.080213904,3
0.1203,0.1567,0.2646,0.3723,0.4653,0.274969174,0.111031519,1.758503401,-0.102391522,1.688576899,-0.0715,0.180533333,2.199501247,3
0.0483,0.0751,0.1321,0.1966,0.3345,0.433776254,0.259649783,2.532172597,-0.091349062,1.758988016,-0.0302,0.085166667,2.734989648,3
0.1029,0.1372,0.273,0.3784,0.4972,0.291093223,0.135678392,1.821245421,-0.156081808,1.989795918,-0.1015,0.171033333,2.653061224,3
0.1337,0.1758,0.2856,0.3948,0.5019,0.274666667,0.119437939,1.757352941,-0.087819432,1.624573379,-0.0677,0.198366667,2.136125654,3
0.062,0.0911,0.133,0.2334,0.3438,0.442114094,0.191268191,2.584962406,-0.033934252,1.459934138,-0.0128,0.095366667,2.14516129,3
0.1454,0.1767,0.2833,0.3854,0.5035,0.279867819,0.132860839,1.777267914,-0.096279248,1.6032824,-0.0753,0.2018,1.948418157,3
0.0471,0.0801,0.1366,0.2007,0.332,0.416986769,0.246480195,2.43045388,-0.068333818,1.70536829,-0.0235,0.087933333,2.900212314,3
0.1022,0.1366,0.2342,0.3212,0.4431,0.308430533,0.159492346,1.891972673,-0.103674541,1.714494876,-0.0632,0.157666667,2.291585127,3
0.0989,0.1299,0.2422,0.3213,0.4548,0.305021521,0.172013916,1.877786953,-0.135297054,1.864511162,-0.0813,0.157,2.448938322,3
0.1106,0.1471,0.2646,0.3601,0.4864,0.295339547,0.149202599,1.83824641,-0.121003884,1.798776343,-0.081,0.1741,2.392405063,3
0.1202,0.1602,0.2733,0.3733,0.4958,0.289299181,0.140950408,1.814123674,-0.102395293,1.705992509,-0.0731,0.184566667,2.273710483,3
0.0845,0.1172,0.2048,0.3015,0.415,0.339141659,0.158408932,2.026367188,-0.10483101,1.747440273,-0.0549,0.1355,2.423668639,3
0.1515,0.1971,0.2092,0.3428,0.4705,0.384434309,0.157014632,2.249043977,0.044376739,1.061390157,0.0335,0.185933333,1.380858086,3
0.0734,0.1042,0.1655,0.2509,0.3855,0.399274047,0.2115022,2.329305136,-0.068186899,1.588291747,-0.0305,0.114366667,2.254768392,3
0.1455,0.1637,0.2363,0.3185,0.4087,0.267286822,0.124037404,1.729581041,-0.076706148,1.443494197,-0.0544,0.181833333,1.624054983,3
0.1042,0.1431,0.2724,0.368,0.4785,0.274470635,0.130537507,1.75660793,-0.136391068,1.903563941,-0.0904,0.173233333,2.614203455,3
0.1009,0.1429,0.2653,0.3705,0.4953,0.302392848,0.144144144,1.866943083,-0.123312883,1.856543037,-0.0804,0.1697,2.629335976,3
0.1296,0.1619,0.2627,0.3497,0.4633,0.27630854,0.139729397,1.763608679,-0.095657031,1.622606547,-0.0685,0.184733333,2.027006173,3
0.136,0.1671,0.2665,0.358,0.4772,0.283313164,0.142720307,1.790619137,-0.092710737,1.594853381,-0.0683,0.189866667,1.959558824,3
0.07,0.1004,0.1638,0.2348,0.348,0.359906213,0.194234729,2.124542125,-0.075931891,1.631474104,-0.033,0.1114,2.34,3
0.0691,0.1018,0.1807,0.2605,0.4151,0.393420611,0.228833629,2.297177643,-0.10189678,1.775049116,-0.0462,0.1172,2.615050651,3
0.1146,0.1461,0.2094,0.2921,0.4177,0.332163929,0.176951254,1.994746896,-0.051606621,1.433264887,-0.0318,0.1567,1.827225131,3
0.1879,0.2117,0.2869,0.3716,0.4469,0.218043064,0.091997557,1.557685605,-0.057225562,1.35521965,-0.0514,0.228833333,1.526875998,3
0.1494,0.1858,0.2798,0.3745,0.4772,0.260766182,0.120582365,1.705503931,-0.071928072,1.505920344,-0.0576,0.205,1.872824632,3
0.1393,0.1726,0.2849,0.3816,0.5008,0.274786814,0.135086129,1.757809758,-0.102677411,1.650637312,-0.079,0.198933333,2.045226131,3
0.1533,0.1865,0.2695,0.3472,0.4524,0.253359191,0.131565783,1.678664193,-0.062578537,1.445040214,-0.0498,0.2031,1.757990868,3
0.1243,0.1599,0.2442,0.3409,0.4519,0.29837667,0.140010091,1.850532351,-0.070754032,1.527204503,-0.0487,0.176133333,1.96460177,3
0.119,0.1557,0.2785,0.3791,0.4765,0.262251656,0.113838242,1.710951526,-0.121455777,1.788696211,-0.0861,0.1844,2.340336134,3
0.0878,0.1136,0.1765,0.2467,0.3786,0.364078544,0.210938749,2.145042493,-0.075483215,1.553697183,-0.0371,0.125966667,2.010250569,3
0.0951,0.132,0.2318,0.339,0.4441,0.314099719,0.13421019,1.915875755,-0.106447792,1.756060606,-0.0629,0.152966667,2.43743428,3
0.1543,0.189,0.276,0.3802,0.4837,0.273397394,0.119805533,1.752536232,-0.064703699,1.46031746,-0.0523,0.206433333,1.788723266,3
0.1522,0.1898,0.2058,0.2984,0.3931,0.312740023,0.136948662,1.9101069,0.029284165,1.084299262,0.0216,0.1826,1.3521682,3
0.1191,0.1592,0.2792,0.3808,0.51,0.292448049,0.145038168,1.826647564,-0.111483187,1.753768844,-0.0799,0.185833333,2.344248531,3
0.1367,0.1722,0.2215,0.3383,0.468,0.357505439,0.160858241,2.112866817,-0.019641332,1.286295006,-0.0138,0.1768,1.620336503,3
0.0842,0.1172,0.165,0.2356,0.3694,0.38248503,0.221157025,2.238787879,-0.030603805,1.407849829,-0.0148,0.122133333,1.959619952,3
0.0529,0.0852,0.139,0.202,0.3333,0.411391065,0.245283019,2.397841727,-0.059343086,1.631455399,-0.0215,0.092366667,2.627599244,3
0.1528,0.1829,0.2451,0.3154,0.4162,0.258732799,0.137780208,1.698082415,-0.042032212,1.340076545,-0.0321,0.1936,1.604057592,3
0.1665,0.2027,0.212,0.3464,0.4615,0.370452858,0.142468127,2.176886792,0.034315601,1.045880612,0.0269,0.193733333,1.273273273,3
0.1131,0.148,0.224,0.314,0.4366,0.321828641,0.163335998,1.949107143,-0.064918654,1.513513514,-0.0411,0.1617,1.980548187,3
0.1247,0.1608,0.2629,0.3754,0.4982,0.309157798,0.140567766,1.895017117,-0.093062606,1.634950249,-0.066,0.1828,2.108259824,3
0.0739,0.1052,0.1856,0.2688,0.4185,0.385532197,0.217808817,2.254849138,-0.104490317,1.764258555,-0.0491,0.121566667,2.51150203,3
0.0865,0.1111,0.1869,0.2591,0.4111,0.374916388,0.226797971,2.199571964,-0.10330912,1.682268227,-0.0512,0.128166667,2.160693642,3
0.0889,0.1239,0.2173,0.3077,0.4319,0.33056069,0.16792861,1.987574781,-0.105415162,1.753833737,-0.0584,0.143366667,2.44431946,3
0.0759,0.1048,0.1667,0.2339,0.3559,0.362035974,0.20684978,2.134973005,-0.072976559,1.590648855,-0.033,0.1158,2.196310935,3
0.1036,0.1289,0.23,0.3108,0.4309,0.303979422,0.161925307,1.873478261,-0.128170443,1.784328937,-0.0758,0.154166667,2.22007722,3
0.0965,0.1357,0.2415,0.3594,0.4567,0.30822114,0.119225585,1.891097308,-0.109287824,1.779661017,-0.0666,0.1579,2.502590674,3
0.106,0.1433,0.2768,0.3858,0.5055,0.292343091,0.134298216,1.826228324,-0.143710786,1.931612003,-0.0962,0.175366667,2.611320755,3
0.0912,0.1235,0.175,0.2516,0.379,0.368231047,0.202029813,2.165714286,-0.037412315,1.417004049,-0.0192,0.1299,1.918859649,3
0.0404,0.0485,0.0506,0.0817,0.1458,0.484725051,0.281758242,2.881422925,0.031914894,1.043298969,0.006,0.0465,1.252475248,3
0.1183,0.1601,0.2759,0.3812,0.4974,0.28643476,0.132255862,1.802827111,-0.103583427,1.723297939,-0.074,0.184766667,2.332206255,3
0.1233,0.1445,0.2059,0.2699,0.3897,0.308596373,0.181625227,1.892666343,-0.065027499,1.424913495,-0.0402,0.1579,1.669910787,3
0.15,0.1784,0.2761,0.3718,0.4912,0.280333637,0.138354577,1.779065556,-0.088517052,1.54764574,-0.0693,0.2015,1.840666667,3
0.1148,0.1498,0.2451,0.3471,0.4612,0.30596064,0.14116046,1.881680947,-0.091432904,1.636181575,-0.0603,0.1699,2.135017422,3
0.1276,0.1595,0.2723,0.3719,0.4932,0.288569562,0.140215004,1.811237606,-0.112533037,1.707210031,-0.0809,0.186466667,2.134012539,3
0.1106,0.1548,0.2829,0.4105,0.5264,0.300877301,0.123705838,1.860728172,-0.119328687,1.82751938,-0.0839,0.182766667,2.557866184,3
